estacion_id;fecha;temperatura;humedad;rocio;precipitacion
94059;24/12/2016 7:30;20.0;91.0;18.5;0.2
94059;24/12/2016 7:40;20.0;91.2;18.5;0.2
94059;24/12/2016 7:50;19.9;91.5;18.5;0.0
94059;24/12/2016 8:00;19.9;91.7;18.5;0.0
94059;24/12/2016 8:10;20.2;91.9;18.8;0.0
94059;24/12/2016 8:20;20.4;91.8;19;0.0
94059;24/12/2016 8:30;20.2;91.7;18.8;0.0
94059;24/12/2016 8:40;20.1;91.8;18.7;0.2
94059;24/12/2016 8:50;19.9;92.0;18.6;6.8
94059;24/12/2016 9:00;19.7;92.3;18.4;3.4
94059;24/12/2016 9:10;19.7;92.5;18.4;0.2
94059;24/12/2016 9:20;19.7;92.7;18.5;0.2
94059;24/12/2016 9:30;19.7;92.8;18.5;0.2
94059;24/12/2016 9:40;19.7;92.9;18.5;0.0
94059;24/12/2016 9:50;19.8;93.0;18.6;0.2
94059;24/12/2016 10:00;19.8;93.1;18.7;0.0
94059;24/12/2016 10:10;20.4;93.2;19.3;0.0
94059;24/12/2016 10:20;20.2;93.3;19.1;0.0
94059;24/12/2016 10:30;20.3;93.1;19.1;0.0
94059;24/12/2016 10:40;20.2;93.0;19;0.2
94059;24/12/2016 10:50;20.3;93.0;19.1;0.0
94059;24/12/2016 11:00;20.2;93.0;19;0.0
94059;24/12/2016 11:10;20.1;92.9;18.9;0.0
94059;24/12/2016 11:20;20.1;93.0;18.9;0.0
94059;24/12/2016 11:30;20.1;93.1;18.9;0.2
94059;24/12/2016 11:40;20.1;93.2;19;0.0
94059;24/12/2016 11:50;20.3;93.3;19.2;0.0
94059;24/12/2016 12:00;20.4;93.3;19.3;0.2
94059;24/12/2016 12:10;20.5;93.3;19.4;0.0
94059;24/12/2016 12:20;20.7;93.3;19.6;0.2
94059;24/12/2016 12:30;21.0;93.3;19.9;0.0
94059;24/12/2016 12:40;21.0;93.2;19.9;0.0
94059;24/12/2016 12:50;21.2;93.1;20;0.0
94059;24/12/2016 13:00;21.5;93.0;20.3;0.0
94059;24/12/2016 13:10;21.5;92.6;20.2;0.0
94059;24/12/2016 13:20;21.6;92.4;20.3;0.0
94059;24/12/2016 13:30;21.5;92.2;20.2;0.0
94059;24/12/2016 13:40;21.5;92.3;20.2;0.0
94059;24/12/2016 13:50;21.5;92.2;20.2;0.0
94059;24/12/2016 14:00;21.7;92.3;20.4;0.0
94059;24/12/2016 14:10;21.6;92.1;20.3;0.0
94059;24/12/2016 14:20;21.9;92.0;20.5;0.0
94059;24/12/2016 14:30;21.9;91.5;20.5;0.0
94059;24/12/2016 14:40;21.9;91.3;20.4;0.0
94059;24/12/2016 14:50;21.9;90.8;20.3;0.0
94059;24/12/2016 15:00;22.0;90.6;20.4;0.0
94059;24/12/2016 15:10;21.8;90.6;20.2;0.0
94059;24/12/2016 15:20;21.8;90.8;20.2;0.0
94059;24/12/2016 15:30;22.1;90.6;20.5;0.0
94059;24/12/2016 15:40;21.9;90.4;20.3;0.0
94059;24/12/2016 15:50;21.8;90.7;20.2;0.0
94059;24/12/2016 16:00;21.7;91.1;20.2;0.0
94059;24/12/2016 16:10;21.6;91.6;20.2;0.0
94059;24/12/2016 16:20;21.6;92.0;20.2;0.0
94059;24/12/2016 16:30;21.5;92.1;20.2;0.0
94059;24/12/2016 16:40;21.7;91.9;20.3;0.0
94059;24/12/2016 16:50;21.6;91.9;20.2;0.0
94059;24/12/2016 17:00;21.8;92.2;20.5;0.0
94059;24/12/2016 17:10;21.9;92.3;20.6;0.0
94059;24/12/2016 17:20;21.9;92.3;20.6;0.0
94059;24/12/2016 17:30;21.9;92.5;20.6;0.0
94059;24/12/2016 17:40;21.9;92.5;20.6;0.0
94059;24/12/2016 17:50;21.9;92.5;20.6;0.0
94059;24/12/2016 18:00;21.6;92.7;20.4;0.0
94059;24/12/2016 18:10;21.7;92.8;20.5;0.0
94059;24/12/2016 18:20;21.8;92.7;20.6;0.0
94059;24/12/2016 18:30;21.6;92.8;20.4;0.0
94059;24/12/2016 18:40;21.5;93.1;20.3;0.0
94059;24/12/2016 18:50;21.4;93.2;20.3;0.0
94059;24/12/2016 19:00;21.2;93.4;20.1;0.0
94059;24/12/2016 19:10;21.1;93.5;20;0.0
94059;24/12/2016 19:20;21.0;93.7;19.9;0.0
94059;24/12/2016 19:30;21.1;93.8;20.1;0.0
94059;24/12/2016 19:40;21.0;93.9;20;0.0
94059;24/12/2016 19:50;21.0;93.9;20;0.0
94059;24/12/2016 20:00;21.0;94.0;20;0.0
94059;24/12/2016 20:10;21.0;94.1;20;0.0
94059;24/12/2016 20:20;20.9;94.1;19.9;0.0
94059;24/12/2016 20:30;21.0;94.2;20;0.0
94059;24/12/2016 20:40;21.0;94.3;20;0.0
94059;24/12/2016 20:50;21.0;94.3;20;0.0
94059;24/12/2016 21:00;21.0;94.3;20;0.0
94059;24/12/2016 21:10;21.0;94.4;20.1;0.0
94059;24/12/2016 21:20;21.0;94.4;20.1;0.0
94059;24/12/2016 21:30;21.0;94.4;20.1;0.0
94059;24/12/2016 21:40;21.1;94.5;20.2;0.0
94059;24/12/2016 21:50;21.1;94.5;20.2;0.0
94059;24/12/2016 22:00;21.2;94.5;20.3;0.0
94059;24/12/2016 22:10;21.2;94.5;20.3;0.0
94059;24/12/2016 22:20;21.2;94.5;20.3;0.0
94059;24/12/2016 22:30;21.3;94.6;20.4;0.0
94059;24/12/2016 22:40;21.3;94.6;20.4;0.0
94059;24/12/2016 22:50;21.4;94.6;20.5;0.0
94059;24/12/2016 23:00;21.4;94.6;20.5;0.0
94059;24/12/2016 23:10;21.4;94.6;20.5;0.0
94059;24/12/2016 23:20;21.5;94.6;20.6;0.0
94059;24/12/2016 23:30;21.5;94.6;20.6;0.0
94059;24/12/2016 23:40;21.5;94.6;20.6;0.0
94059;24/12/2016 23:50;21.6;94.6;20.7;0.2
94059;25/12/2016 0:00;21.6;94.5;20.7;0.0
94059;25/12/2016 0:10;21.6;94.6;20.7;0.0
94059;25/12/2016 0:20;21.7;94.5;20.8;0.0
94059;25/12/2016 0:30;21.7;94.5;20.8;0.0
94059;25/12/2016 0:40;21.9;94.5;21;0.0
94059;25/12/2016 0:50;21.8;94.5;20.9;0.0
94059;25/12/2016 1:00;21.9;94.5;21;0.0
94059;25/12/2016 1:10;22.0;94.4;21.1;0.0
94059;25/12/2016 1:20;21.9;94.3;20.9;0.0
94059;25/12/2016 1:30;22.0;94.3;21;0.0
94059;25/12/2016 1:40;22.1;94.2;21.1;0.0
94059;25/12/2016 1:50;22.2;94.1;21.2;0.0
94059;25/12/2016 2:00;22.3;94.0;21.3;0.0
94059;25/12/2016 2:10;22.2;93.8;21.2;0.0
94059;25/12/2016 2:20;22.2;93.7;21.1;0.0
94059;25/12/2016 2:30;22.2;93.6;21.1;0.0
94059;25/12/2016 2:40;22.1;93.6;21;0.0
94059;25/12/2016 2:50;22.1;93.5;21;0.0
94059;25/12/2016 3:00;22.0;93.5;20.9;0.0
94059;25/12/2016 3:10;22.0;93.5;20.9;0.0
94059;25/12/2016 3:20;21.9;93.5;20.8;0.0
94059;25/12/2016 3:30;21.8;93.5;20.7;0.0
94059;25/12/2016 3:40;21.6;93.5;20.5;0.0
94059;25/12/2016 3:50;21.5;93.5;20.4;0.0
94059;25/12/2016 4:00;21.4;93.5;20.3;0.0
94059;25/12/2016 4:10;21.3;93.5;20.2;0.0
94059;25/12/2016 4:20;21.3;93.6;20.2;0.0
94059;25/12/2016 4:30;21.1;93.6;20;0.0
94059;25/12/2016 4:40;21.0;93.6;19.9;0.0
94059;25/12/2016 4:50;21.0;93.7;19.9;0.0
94059;25/12/2016 5:00;20.8;93.7;19.7;0.0
94059;25/12/2016 5:10;20.8;93.7;19.7;0.0
94059;25/12/2016 5:20;20.7;93.7;19.6;0.0
94059;25/12/2016 5:30;20.8;93.8;19.8;0.0
94059;25/12/2016 5:40;20.7;93.8;19.7;0.0
94059;25/12/2016 5:50;20.6;93.9;19.6;0.0
94059;25/12/2016 6:00;20.6;93.9;19.6;0.0
94059;25/12/2016 6:10;20.6;93.9;19.6;0.0
94059;25/12/2016 6:20;20.8;93.9;19.8;0.0
94059;25/12/2016 6:30;21.0;93.9;20;0.0
94059;25/12/2016 6:40;21.1;93.9;20.1;0.0
94059;25/12/2016 6:50;21.3;93.8;20.3;0.0
94059;25/12/2016 7:00;21.7;93.6;20.6;0.0
94059;25/12/2016 7:10;22.1;93.4;21;0.0
94059;25/12/2016 7:20;22.8;93.1;21.6;0.0
94059;25/12/2016 7:30;23.3;92.6;22;0.0
94059;25/12/2016 7:40;23.8;92.2;22.5;0.0
94059;25/12/2016 7:50;24.0;91.6;22.5;0.0
94059;25/12/2016 8:00;24.8;90.7;23.2;0.0
94059;25/12/2016 8:10;25.4;89.1;23.5;0.0
94059;25/12/2016 8:20;25.8;87.5;23.6;0.0
94059;25/12/2016 8:30;25.9;86.6;23.5;0.0
94059;25/12/2016 8:40;26.5;84.9;23.7;0.2
94059;25/12/2016 8:50;26.7;83.8;23.7;0.0
94059;25/12/2016 9:00;27.1;82.5;23.9;0.0
94059;25/12/2016 9:10;27.6;81.3;24.1;0.0
94059;25/12/2016 9:20;28.1;80.3;24.4;0.0
94059;25/12/2016 9:30;28.6;79.5;24.7;0.0
94059;25/12/2016 9:40;29.0;77.4;24.6;0.0
94059;25/12/2016 9:50;29.4;76.8;24.9;0.0
94059;25/12/2016 10:00;29.7;76.2;25.1;0.0
94059;25/12/2016 10:10;30.4;75.4;25.6;0.0
94059;25/12/2016 10:20;30.5;73.8;25.3;0.0
94059;25/12/2016 10:30;31.0;70.7;25;0.0
94059;25/12/2016 10:40;31.2;71.2;25.4;0.0
94059;25/12/2016 10:50;31.6;69.9;25.4;0.0
94059;25/12/2016 11:00;31.8;67.7;25.1;0.0
94059;25/12/2016 11:10;32.3;67.4;25.5;0.0
94059;25/12/2016 11:20;32.5;67.4;25.7;0.0
94059;25/12/2016 11:30;33.2;65.4;25.8;0.0
94059;25/12/2016 11:40;33.6;62.5;25.4;0.0
94059;25/12/2016 11:50;34.5;55.7;24.3;0.0
94059;25/12/2016 12:00;35.1;53.1;24.1;0.0
94059;25/12/2016 12:10;34.4;53.0;23.4;0.0
94059;25/12/2016 12:20;34.4;54.5;23.9;0.0
94059;25/12/2016 12:30;34.3;53.8;23.6;0.0
94059;25/12/2016 12:40;35.8;52.6;24.6;0.0
94059;25/12/2016 12:50;35.8;50.6;23.9;0.0
94059;25/12/2016 13:00;35.9;49.9;23.8;0.0
94059;25/12/2016 13:10;35.5;52.0;24.1;0.0
94059;25/12/2016 13:20;35.1;58.8;25.8;0.0
94059;25/12/2016 13:30;34.9;58.5;25.5;0.0
94059;25/12/2016 13:40;34.6;59.1;25.4;0.0
94059;25/12/2016 13:50;28.6;73.7;23.4;0.0
94059;25/12/2016 14:00;27.4;79.7;23.6;0.0
94059;25/12/2016 14:10;27.2;81.7;23.8;0.0
94059;25/12/2016 14:20;28.0;79.9;24.2;0.0
94059;25/12/2016 14:30;27.9;79.4;24;0.0
94059;25/12/2016 14:40;28.5;78.3;24.3;0.0
94059;25/12/2016 14:50;28.4;79.5;24.5;0.0
94059;25/12/2016 15:00;28.6;78.8;24.6;0.0
94059;25/12/2016 15:10;29.0;77.7;24.7;0.0
94059;25/12/2016 15:20;29.8;77.8;25.5;0.0
94059;25/12/2016 15:30;29.9;77.6;25.6;0.0
94059;25/12/2016 15:40;29.6;77.8;25.3;0.0
94059;25/12/2016 15:50;30.1;76.4;25.5;0.0
94059;25/12/2016 16:00;30.8;75.8;26;0.0
94059;25/12/2016 16:10;30.1;75.6;25.3;0.0
94059;25/12/2016 16:20;30.9;76.2;26.2;0.0
94059;25/12/2016 16:30;30.7;74.9;25.7;0.0
94059;25/12/2016 16:40;30.5;75.0;25.6;0.0
94059;25/12/2016 16:50;30.6;75.4;25.7;0.0
94059;25/12/2016 17:00;30.7;75.7;25.9;0.0
94059;25/12/2016 17:10;30.2;75.6;25.4;0.0
94059;25/12/2016 17:20;30.4;75.0;25.5;0.0
94059;25/12/2016 17:30;30.5;76.1;25.8;0.0
94059;25/12/2016 17:40;30.6;75.6;25.8;0.0
94059;25/12/2016 17:50;30.8;75.0;25.8;0.0
94059;25/12/2016 18:00;31.0;74.4;25.9;0.0
94059;25/12/2016 18:10;30.7;75.2;25.8;0.0
94059;25/12/2016 18:20;31.1;73.6;25.8;0.0
94059;25/12/2016 18:30;31.1;73.5;25.8;0.0
94059;25/12/2016 18:40;30.7;73.3;25.4;0.0
94059;25/12/2016 18:50;29.9;75.6;25.1;0.0
94059;25/12/2016 19:00;29.7;76.8;25.2;0.0
94059;25/12/2016 19:10;29.5;77.7;25.2;0.0
94059;25/12/2016 19:20;29.3;78.9;25.3;0.0
94059;25/12/2016 19:30;29.1;79.7;25.2;0.0
94059;25/12/2016 19:40;28.7;81.1;25.1;0.0
94059;25/12/2016 19:50;28.5;81.5;25;0.0
94059;25/12/2016 20:00;28.2;82.5;24.9;0.0
94059;25/12/2016 20:10;28.1;83.4;25;0.0
94059;25/12/2016 20:20;28.0;84.8;25.2;0.0
94059;25/12/2016 20:30;27.9;85.0;25.1;0.0
94059;25/12/2016 20:40;27.8;85.3;25.1;0.2
94059;25/12/2016 20:50;27.9;85.5;25.2;0.6
94059;25/12/2016 21:00;27.0;88.1;24.9;6.4
94059;25/12/2016 21:10;26.7;89.9;24.9;4.6
94059;25/12/2016 21:20;26.4;90.8;24.8;2.4
94059;25/12/2016 21:30;26.2;90.7;24.6;2.8
94059;25/12/2016 21:40;25.0;88.5;23;0.0
94059;25/12/2016 21:50;24.4;86.5;22;0.0
94059;25/12/2016 22:00;24.1;87.7;21.9;0.0
94059;25/12/2016 22:10;23.3;87.6;21.1;0.0
94059;25/12/2016 22:20;22.9;87.7;20.7;0.0
94059;25/12/2016 22:30;21.0;88.4;19;0.0
94059;25/12/2016 22:40;21.2;89.0;19.3;0.4
94059;25/12/2016 22:50;21.2;89.4;19.4;1.2
94059;25/12/2016 23:00;20.8;90.6;19.2;8.4
94059;25/12/2016 23:10;21.0;90.8;19.4;3.4
94059;25/12/2016 23:20;21.2;88.9;19.3;6.2
94059;25/12/2016 23:30;21.1;88.7;19.2;0.0
94059;25/12/2016 23:40;21.1;89.7;19.3;0.4
94059;25/12/2016 23:50;21.4;89.5;19.6;0.8
94059;26/12/2016 0:00;21.2;90.2;19.5;1.4
94059;26/12/2016 0:10;21.1;90.7;19.5;0.0
94059;26/12/2016 0:20;21.0;91.0;19.5;0.0
94059;26/12/2016 0:30;21.1;90.9;19.6;0.0
94059;26/12/2016 0:40;21.4;90.3;19.7;0.0
94059;26/12/2016 0:50;21.6;90.0;19.9;0.0
94059;26/12/2016 1:00;21.6;90.1;19.9;0.0
94059;26/12/2016 1:10;21.7;89.4;19.9;0.0
94059;26/12/2016 1:20;21.4;89.9;19.7;0.0
94059;26/12/2016 1:30;21.4;90.2;19.7;0.4
94059;26/12/2016 1:40;21.0;90.8;19.4;5.4
94059;26/12/2016 1:50;20.5;91.7;19.1;6.4
94059;26/12/2016 2:00;20.7;92.0;19.4;1.8
94059;26/12/2016 2:10;20.6;92.2;19.3;0.8
94059;26/12/2016 2:20;20.5;92.3;19.2;0.4
94059;26/12/2016 2:30;20.5;92.3;19.2;0.0
94059;26/12/2016 2:40;20.5;92.5;19.2;0.0
94059;26/12/2016 2:50;20.7;92.2;19.4;0.2
94059;26/12/2016 3:00;20.8;92.2;19.5;0.0
94059;26/12/2016 3:10;20.7;92.2;19.4;0.4
94059;26/12/2016 3:20;20.1;92.5;18.8;2.8
94059;26/12/2016 3:30;20.1;92.9;18.9;0.4
94059;26/12/2016 3:40;20.1;93.1;18.9;1.2
94059;26/12/2016 3:50;20.2;93.2;19.1;0.2
94059;26/12/2016 4:00;20.0;93.2;18.9;0.0
94059;26/12/2016 4:10;20.1;93.2;19;0.0
94059;26/12/2016 4:20;20.2;93.1;19;0.0
94059;26/12/2016 4:30;20.1;93.0;18.9;0.0
94059;26/12/2016 4:40;20.2;92.9;19;0.0
94059;26/12/2016 4:50;20.2;92.8;19;0.0
94059;26/12/2016 5:00;20.3;92.7;19.1;0.0
94059;26/12/2016 5:10;20.2;92.2;18.9;0.0
94059;26/12/2016 5:20;20.0;91.7;18.6;0.0
94059;26/12/2016 5:30;20.0;91.1;18.5;0.0
94059;26/12/2016 5:40;19.9;90.6;18.3;0.0
94059;26/12/2016 5:50;19.8;90.2;18.1;0.0
94059;26/12/2016 6:00;19.8;89.8;18.1;0.0
94059;26/12/2016 6:10;19.7;89.5;17.9;0.0
94059;26/12/2016 6:20;19.6;88.7;17.7;0.0
94059;26/12/2016 6:30;19.5;88.3;17.5;0.0
94059;26/12/2016 6:40;19.4;87.9;17.3;0.0
94059;26/12/2016 6:50;19.6;87.7;17.5;0.0
94059;26/12/2016 7:00;19.6;87.7;17.5;0.0
94059;26/12/2016 7:10;19.8;87.0;17.6;0.0
94059;26/12/2016 7:20;19.9;86.2;17.5;0.0
94059;26/12/2016 7:30;20.0;86.2;17.6;0.0
94059;26/12/2016 7:40;20.2;85.6;17.7;0.0
94059;26/12/2016 7:50;21.1;83.9;18.3;0.0
94059;26/12/2016 8:00;21.0;83.2;18;0.0
94059;26/12/2016 8:10;21.4;82.1;18.2;0.0
94059;26/12/2016 8:20;21.4;82.2;18.2;0.0
94059;26/12/2016 8:30;21.4;82.2;18.2;0.0
94059;26/12/2016 8:40;21.7;81.7;18.4;0.0
94059;26/12/2016 8:50;21.7;81.3;18.4;0.0
94059;26/12/2016 9:00;21.5;81.7;18.2;0.0
94059;26/12/2016 9:10;22.2;81.4;18.9;0.0
94059;26/12/2016 9:20;23.2;79.9;19.5;0.0
94059;26/12/2016 9:30;22.8;78.9;18.9;0.0
94059;26/12/2016 9:40;22.5;79.1;18.7;0.0
94059;26/12/2016 9:50;23.0;78.0;19;0.0
94059;26/12/2016 10:00;23.1;77.4;18.9;0.0
94059;26/12/2016 10:10;23.0;78.2;19;0.0
94059;26/12/2016 10:20;23.2;77.8;19.1;0.0
94059;26/12/2016 10:30;23.6;77.4;19.4;0.0
94059;26/12/2016 10:40;24.6;75.8;20;0.0
94059;26/12/2016 10:50;24.2;75.2;19.5;0.0
94059;26/12/2016 11:00;23.6;75.2;19;0.0
94059;26/12/2016 11:10;23.8;75.7;19.2;0.0
94059;26/12/2016 11:20;23.5;75.6;18.9;0.0
94059;26/12/2016 11:30;23.7;74.8;19;0.0
94059;26/12/2016 11:40;23.4;75.9;18.9;0.0
94059;26/12/2016 11:50;23.7;75.6;19.1;0.0
94059;26/12/2016 12:00;24.0;75.0;19.3;0.0
94059;26/12/2016 12:10;23.7;75.2;19;0.0
94059;26/12/2016 12:20;23.6;74.4;18.8;0.0
94059;26/12/2016 12:30;24.0;72.8;18.8;0.0
94059;26/12/2016 12:40;24.0;71.4;18.5;0.0
94059;26/12/2016 12:50;23.7;71.8;18.3;0.0
94059;26/12/2016 13:00;23.5;71.3;18;0.0
94059;26/12/2016 13:10;23.3;71.9;17.9;0.0
94059;26/12/2016 13:20;22.0;75.3;17.4;0.0
94059;26/12/2016 13:30;22.0;77.1;17.8;0.0
94059;26/12/2016 13:40;21.8;77.0;17.6;0.0
94059;26/12/2016 13:50;20.5;84.3;17.8;0.0
94059;26/12/2016 14:00;20.0;86.8;17.7;0.0
94059;26/12/2016 14:10;19.8;87.9;17.7;0.0
94059;26/12/2016 14:20;20.2;88.0;18.1;0.2
94059;26/12/2016 14:30;20.8;88.1;18.8;0.2
94059;26/12/2016 14:40;22.4;85.6;19.9;0.0
94059;26/12/2016 14:50;22.7;79.8;19;0.0
94059;26/12/2016 15:00;22.7;76.5;18.4;0.0
94059;26/12/2016 15:10;23.0;77.1;18.8;0.0
94059;26/12/2016 15:20;23.6;76.1;19.1;0.0
94059;26/12/2016 15:30;24.1;73.4;19;0.0
94059;26/12/2016 15:40;24.1;72.0;18.7;0.0
94059;26/12/2016 15:50;24.0;72.9;18.8;0.0
94059;26/12/2016 16:00;24.4;73.0;19.2;0.0
94059;26/12/2016 16:10;23.8;72.6;18.6;0.0
94059;26/12/2016 16:20;23.8;72.7;18.6;0.0
94059;26/12/2016 16:30;23.9;73.6;18.9;0.0
94059;26/12/2016 16:40;23.9;73.9;19;0.0
94059;26/12/2016 16:50;24.2;72.7;19;0.0
94059;26/12/2016 17:00;24.1;72.6;18.9;0.0
94059;26/12/2016 17:10;24.2;71.9;18.8;0.0
94059;26/12/2016 17:20;24.1;72.1;18.8;0.0
94059;26/12/2016 17:30;23.9;74.0;19;0.0
94059;26/12/2016 17:40;24.0;72.8;18.8;0.0
94059;26/12/2016 17:50;23.9;73.2;18.8;0.0
94059;26/12/2016 18:00;23.7;74.1;18.8;0.0
94059;26/12/2016 18:10;23.6;73.8;18.6;0.0
94059;26/12/2016 18:20;23.6;74.2;18.7;0.0
94059;26/12/2016 18:30;23.7;72.8;18.5;0.0
94059;26/12/2016 18:40;24.1;71.9;18.7;0.0
94059;26/12/2016 18:50;23.8;72.5;18.6;0.0
94059;26/12/2016 19:00;23.4;73.4;18.4;0.0
94059;26/12/2016 19:10;20.7;78.5;16.8;0.0
94059;26/12/2016 19:20;20.0;81.2;16.7;0.0
94059;26/12/2016 19:30;19.5;77.6;15.5;0.0
94059;26/12/2016 19:40;19.0;74.4;14.3;0.0
94059;26/12/2016 19:50;18.9;73.3;14;0.0
94059;26/12/2016 20:00;18.8;74.3;14.1;0.0
94059;26/12/2016 20:10;18.6;74.2;13.9;0.0
94059;26/12/2016 20:20;18.6;73.6;13.8;0.0
94059;26/12/2016 20:30;18.5;73.5;13.7;0.0
94059;26/12/2016 20:40;17.9;73.9;13.2;0.0
94059;26/12/2016 20:50;17.5;75.8;13.2;0.0
94059;26/12/2016 21:00;17.2;76.9;13.1;0.0
94059;26/12/2016 21:10;17.2;77.4;13.2;0.0
94059;26/12/2016 21:20;17.3;76.8;13.2;0.0
94059;26/12/2016 21:30;17.2;76.4;13;0.0
94059;26/12/2016 21:40;17.4;76.3;13.2;0.0
94059;26/12/2016 21:50;17.4;76.5;13.2;0.0
94059;26/12/2016 22:00;17.1;77.9;13.2;0.0
94059;26/12/2016 22:10;17.0;78.1;13.2;0.0
94059;26/12/2016 22:20;17.1;77.4;13.1;0.0
94059;26/12/2016 22:30;17.2;77.5;13.2;0.0
94059;26/12/2016 22:40;17.2;77.1;13.2;0.0
94059;26/12/2016 22:50;17.2;77.2;13.2;0.0
94059;26/12/2016 23:00;16.8;78.8;13.1;0.0
94059;26/12/2016 23:10;16.8;78.6;13.1;0.0
94059;26/12/2016 23:20;16.8;78.3;13;0.0
94059;26/12/2016 23:30;17.0;77.3;13;0.0
94059;26/12/2016 23:40;17.0;76.5;12.8;0.0
94059;26/12/2016 23:50;17.0;75.7;12.7;0.0
94059;27/12/2016 0:00;17.1;75.5;12.7;0.0
94059;27/12/2016 0:10;17.2;75.1;12.8;0.0
94059;27/12/2016 0:20;17.3;74.4;12.7;0.0
94059;27/12/2016 0:30;17.3;74.3;12.7;0.0
94059;27/12/2016 0:40;17.2;74.7;12.7;0.0
94059;27/12/2016 0:50;17.2;75.3;12.8;0.0
94059;27/12/2016 1:00;17.2;75.5;12.8;0.0
94059;27/12/2016 1:10;17.2;75.5;12.8;0.0
94059;27/12/2016 1:20;17.2;75.7;12.9;0.0
94059;27/12/2016 1:30;17.2;76.0;12.9;0.0
94059;27/12/2016 1:40;17.3;75.0;12.8;0.0
94059;27/12/2016 1:50;17.0;76.7;12.9;0.0
94059;27/12/2016 2:00;16.9;77.8;13;0.0
94059;27/12/2016 2:10;16.8;78.5;13;0.0
94059;27/12/2016 2:20;16.8;79.2;13.2;0.0
94059;27/12/2016 2:30;16.8;78.6;13.1;0.0
94059;27/12/2016 2:40;16.8;78.2;13;0.0
94059;27/12/2016 2:50;16.9;77.2;12.9;0.0
94059;27/12/2016 3:00;16.9;76.8;12.8;0.0
94059;27/12/2016 3:10;16.9;76.9;12.8;0.0
94059;27/12/2016 3:20;16.8;77.5;12.8;0.0
94059;27/12/2016 3:30;16.6;79.1;13;0.0
94059;27/12/2016 3:40;15.8;83.1;12.9;0.0
94059;27/12/2016 3:50;15.7;84.6;13.1;0.0
94059;27/12/2016 4:00;16.0;83.8;13.3;0.0
94059;27/12/2016 4:10;16.3;82.5;13.3;0.0
94059;27/12/2016 4:20;16.5;81.3;13.3;0.0
94059;27/12/2016 4:30;16.6;80.1;13.2;0.0
94059;27/12/2016 4:40;16.5;80.9;13.2;0.0
94059;27/12/2016 4:50;16.7;80.1;13.3;0.0
94059;27/12/2016 5:00;16.8;79.4;13.2;0.0
94059;27/12/2016 5:10;17.0;78.3;13.2;0.0
94059;27/12/2016 5:20;17.1;78.1;13.3;0.0
94059;27/12/2016 5:30;16.5;80.8;13.2;0.0
94059;27/12/2016 5:40;16.5;81.7;13.4;0.0
94059;27/12/2016 5:50;16.7;81.2;13.5;0.0
94059;27/12/2016 6:00;16.9;80.2;13.5;0.0
94059;27/12/2016 6:10;17.0;79.7;13.5;0.0
94059;27/12/2016 6:20;17.0;80.5;13.6;0.0
94059;27/12/2016 6:30;17.3;79.1;13.6;0.0
94059;27/12/2016 6:40;17.4;78.9;13.7;0.0
94059;27/12/2016 6:50;17.5;78.6;13.7;0.0
94059;27/12/2016 7:00;17.6;78.0;13.7;0.0
94059;27/12/2016 7:10;17.7;78.2;13.9;0.0
94059;27/12/2016 7:20;17.8;79.1;14.1;0.0
94059;27/12/2016 7:30;17.9;79.3;14.3;0.0
94059;27/12/2016 7:40;18.2;77.4;14.2;0.0
94059;27/12/2016 7:50;18.3;76.3;14.1;0.0
94059;27/12/2016 8:00;18.2;76.8;14.1;0.0
94059;27/12/2016 8:10;18.3;76.5;14.1;0.0
94059;27/12/2016 8:20;18.4;76.2;14.1;0.0
94059;27/12/2016 8:30;18.5;75.5;14.1;0.0
94059;27/12/2016 8:40;18.5;75.2;14;0.0
94059;27/12/2016 8:50;18.5;75.5;14.1;0.0
94059;27/12/2016 9:00;18.8;75.6;14.4;0.0
94059;27/12/2016 9:10;19.0;73.9;14.2;0.0
94059;27/12/2016 9:20;18.9;73.3;14;0.0
94059;27/12/2016 9:30;18.9;72.6;13.9;0.0
94059;27/12/2016 9:40;18.9;72.8;13.9;0.0
94059;27/12/2016 9:50;19.0;70.0;13.4;0.0
94059;27/12/2016 10:00;19.4;69.6;13.7;0.0
94059;27/12/2016 10:10;19.5;69.1;13.7;0.0
94059;27/12/2016 10:20;19.7;68.4;13.7;0.0
94059;27/12/2016 10:30;20.1;67.5;13.9;0.0
94059;27/12/2016 10:40;20.5;65.5;13.8;0.0
94059;27/12/2016 10:50;20.8;64.6;13.9;0.0
94059;27/12/2016 11:00;20.8;63.2;13.6;0.0
94059;27/12/2016 11:10;20.9;64.2;13.9;0.0
94059;27/12/2016 11:20;20.9;63.2;13.6;0.0
94059;27/12/2016 11:30;20.8;61.8;13.2;0.0
94059;27/12/2016 11:40;20.7;64.9;13.9;0.0
94059;27/12/2016 11:50;21.1;63.1;13.8;0.0
94059;27/12/2016 12:00;21.5;60.4;13.5;0.0
94059;27/12/2016 12:10;22.8;58.0;14.1;0.0
94059;27/12/2016 12:20;22.5;52.6;12.3;0.0
94059;27/12/2016 12:30;22.3;50.8;11.6;0.0
94059;27/12/2016 12:40;22.1;50.6;11.4;0.0
94059;27/12/2016 12:50;22.1;52.7;12;0.0
94059;27/12/2016 13:00;22.0;52.5;11.8;0.0
94059;27/12/2016 13:10;22.1;54.1;12.4;0.0
94059;27/12/2016 13:20;22.3;56.5;13.2;0.0
94059;27/12/2016 13:30;22.3;56.4;13.2;0.0
