estacion;fecha;temperatura;humedad;rocio;precipitacion
94059;2016-11-04 0:10:00;14.9;63.5;8;0.0
94059;2016-11-04 0:20:00;14.2;65.2;7.8;0.0
94059;2016-11-04 0:30:00;14.0;65.2;7.6;0.0
94059;2016-11-04 0:40:00;13.8;66.3;7.6;0.0
94059;2016-11-04 0:50:00;13.3;67.8;7.5;0.0
94059;2016-11-04 1:00:00;13.4;68.0;7.6;0.0
94059;2016-11-04 1:10:00;13.4;66.3;7.3;0.0
94059;2016-11-04 1:20:00;13.8;63.2;6.9;0.0
94059;2016-11-04 1:30:00;14.0;60.3;6.4;0.0
94059;2016-11-04 1:40:00;16.2;48.1;5.2;0.0
94059;2016-11-04 1:50:00;17.9;40.8;4.4;0.0
94059;2016-11-04 2:00:00;18.3;38.2;3.8;0.0
94059;2016-11-04 2:10:00;17.2;41.7;4.1;0.0
94059;2016-11-04 2:20:00;15.9;46.3;4.4;0.0
94059;2016-11-04 2:30:00;15.0;51.2;5;0.0
94059;2016-11-04 2:40:00;14.3;53.0;4.9;0.0
94059;2016-11-04 2:50:00;14.3;52.2;4.6;0.0
94059;2016-11-04 3:00:00;14.1;52.1;4.4;0.0
94059;2016-11-04 3:10:00;13.3;54.6;4.4;0.0
94059;2016-11-04 3:20:00;12.3;58.6;4.4;0.0
94059;2016-11-04 3:30:00;12.6;57.3;4.4;0.0
94059;2016-11-04 3:40:00;12.3;58.0;4.3;0.0
94059;2016-11-04 3:50:00;12.0;60.7;4.7;0.0
94059;2016-11-04 4:00:00;11.6;62.2;4.6;0.0
94059;2016-11-04 4:10:00;11.9;62.1;4.9;0.0
94059;2016-11-04 4:20:00;12.1;60.2;4.6;0.0
94059;2016-11-04 4:30:00;12.4;58.0;4.4;0.0
94059;2016-11-04 4:40:00;12.4;58.3;4.5;0.0
94059;2016-11-04 4:50:00;12.3;58.6;4.4;0.0
94059;2016-11-04 5:00:00;12.4;59.0;4.6;0.0
94059;2016-11-04 5:10:00;12.7;57.8;4.6;0.0
94059;2016-11-04 5:20:00;12.2;59.4;4.5;0.0
94059;2016-11-04 5:30:00;11.9;61.8;4.8;0.0
94059;2016-11-04 5:40:00;11.9;60.8;4.6;0.0
94059;2016-11-04 5:50:00;11.6;62.6;4.7;0.0
94059;2016-11-04 6:00:00;11.2;64.9;4.9;0.0
94059;2016-11-04 6:10:00;10.3;69.6;5;0.0
94059;2016-11-04 6:20:00;10.1;72.0;5.3;0.0
94059;2016-11-04 6:30:00;11.1;68.0;5.4;0.0
94059;2016-11-04 6:40:00;11.6;66.8;5.6;0.0
94059;2016-11-04 6:50:00;12.7;62.9;5.8;0.0
94059;2016-11-04 7:00:00;14.2;60.0;6.6;0.0
94059;2016-11-04 7:10:00;14.8;59.6;7;0.0
94059;2016-11-04 7:20:00;16.4;58.3;8.2;0.0
94059;2016-11-04 7:30:00;17.8;55.0;8.6;0.0
94059;2016-11-04 7:40:00;18.7;59.0;10.5;0.0
94059;2016-11-04 7:50:00;19.8;53.8;10.2;0.0
94059;2016-11-04 8:00:00;21.1;45.2;8.8;0.0
94059;2016-11-04 8:10:00;21.5;42.6;8.3;0.0
94059;2016-11-04 8:20:00;22.5;40.6;8.5;0.0
94059;2016-11-04 8:30:00;23.3;36.5;7.6;0.0
94059;2016-11-04 8:40:00;24.1;34.1;7.3;0.0
94059;2016-11-04 8:50:00;24.7;33.6;7.6;0.0
94059;2016-11-04 9:00:00;25.3;32.0;7.4;0.0
94059;2016-11-04 9:10:00;25.1;32.8;7.6;0.0
94059;2016-11-04 9:20:00;25.3;33.0;7.9;0.0
94059;2016-11-04 9:30:00;25.4;32.0;7.5;0.0
94059;2016-11-04 9:40:00;25.8;34.3;8.9;0.0
94059;2016-11-04 9:50:00;26.1;29.7;7;0.0
94059;2016-11-04 10:00:00;27.2;29.8;8;0.0
94059;2016-11-04 10:10:00;27.8;30.1;8.7;0.0
94059;2016-11-04 10:20:00;28.5;31.5;10;0.0
94059;2016-11-04 10:30:00;28.2;28.6;8.3;0.0
94059;2016-11-04 10:40:00;28.8;27.8;8.4;0.0
94059;2016-11-04 10:50:00;29.3;25.8;7.7;0.0
94059;2016-11-04 11:00:00;29.7;26.3;8.3;0.0
94059;2016-11-04 11:10:00;30.5;26.2;8.9;0.0
94059;2016-11-04 11:20:00;30.7;25.2;8.5;0.0
94059;2016-11-04 11:30:00;31.2;22.2;7.1;0.0
94059;2016-11-04 11:40:00;31.6;26.1;9.8;0.0
94059;2016-11-04 11:50:00;32.3;21.3;7.4;0.0
94059;2016-11-04 12:00:00;32.2;20.9;7;0.0
94059;2016-11-04 12:10:00;32.0;21.2;7.1;0.0
94059;2016-11-04 12:20:00;32.0;19.9;6.2;0.0
94059;2016-11-04 12:30:00;32.8;18.1;5.5;0.0
94059;2016-11-04 12:40:00;33.1;20.2;7.3;0.0
94059;2016-11-04 12:50:00;33.2;19.7;7;0.0
94059;2016-11-04 13:00:00;33.5;19.4;7;0.0
94059;2016-11-04 13:10:00;33.6;18.4;6.3;0.0
94059;2016-11-04 13:20:00;33.7;20.0;7.6;0.0
94059;2016-11-04 13:30:00;33.8;19.0;7;0.0
94059;2016-11-04 13:40:00;34.2;19.1;7.4;0.0
94059;2016-11-04 13:50:00;35.0;17.0;6.3;0.0
94059;2016-11-04 14:00:00;34.3;17.5;6.2;0.0
94059;2016-11-04 14:10:00;35.0;16.4;5.8;0.0
94059;2016-11-04 14:20:00;34.9;17.0;6.2;0.0
94059;2016-11-04 14:30:00;34.2;17.6;6.2;0.0
94059;2016-11-04 14:40:00;35.1;17.0;6.4;0.0
94059;2016-11-04 14:50:00;35.5;17.1;6.8;0.0
94059;2016-11-04 15:00:00;34.9;17.4;6.6;0.0
94059;2016-11-04 15:10:00;34.8;17.6;6.7;0.0
94059;2016-11-04 15:20:00;34.9;18.1;7.1;0.0
94059;2016-11-04 15:30:00;34.9;16.8;6.1;0.0
94059;2016-11-04 15:40:00;35.0;17.3;6.6;0.0
94059;2016-11-04 15:50:00;35.3;18.0;7.4;0.0
94059;2016-11-04 16:00:00;35.1;17.3;6.7;0.0
94059;2016-11-04 16:10:00;34.7;16.5;5.6;0.0
94059;2016-11-04 16:20:00;34.7;16.7;5.8;0.0
94059;2016-11-04 16:30:00;34.6;17.2;6.2;0.0
94059;2016-11-04 16:40:00;34.6;16.4;5.5;0.0
94059;2016-11-04 16:50:00;34.7;16.6;5.7;0.0
94059;2016-11-04 17:00:00;34.3;16.9;5.7;0.0
94059;2016-11-04 17:10:00;34.1;17.5;6;0.0
94059;2016-11-04 17:20:00;33.7;17.2;5.4;0.0
94059;2016-11-04 17:30:00;33.6;17.0;5.2;0.0
94059;2016-11-04 17:40:00;33.8;18.1;6.3;0.0
94059;2016-11-04 17:50:00;33.2;18.5;6.1;0.0
94059;2016-11-04 18:00:00;33.1;18.9;6.3;0.0
94059;2016-11-04 18:10:00;32.7;19.2;6.2;0.0
94059;2016-11-04 18:20:00;32.2;18.8;5.5;0.0
94059;2016-11-04 18:30:00;31.4;23.8;8.3;0.0
94059;2016-11-04 18:40:00;30.6;25.9;8.9;0.0
94059;2016-11-04 18:50:00;30.0;27.3;9.1;0.0
94059;2016-11-04 19:00:00;29.5;27.3;8.7;0.0
94059;2016-11-04 19:10:00;28.9;27.5;8.3;0.0
94059;2016-11-04 19:20:00;28.2;28.6;8.3;0.0
94059;2016-11-04 19:30:00;27.6;29.7;8.3;0.0
94059;2016-11-04 19:40:00;26.9;30.8;8.3;0.0
94059;2016-11-04 19:50:00;26.3;32.0;8.3;0.0
94059;2016-11-04 20:00:00;26.0;32.9;8.4;0.0
94059;2016-11-04 20:10:00;25.1;35.0;8.6;0.0
94059;2016-11-04 20:20:00;24.7;36.8;9;0.0
94059;2016-11-04 20:30:00;24.2;38.3;9.1;0.0
94059;2016-11-04 20:40:00;23.8;40.2;9.5;0.0
94059;2016-11-04 20:50:00;23.5;41.8;9.8;0.0
94059;2016-11-04 21:00:00;23.1;43.0;9.8;0.0
94059;2016-11-04 21:10:00;22.6;44.4;9.9;0.0
94059;2016-11-04 21:20:00;22.1;46.1;10;0.0
94059;2016-11-04 21:30:00;21.9;46.8;10;0.0
94059;2016-11-04 21:40:00;20.8;49.4;9.8;0.0
94059;2016-11-04 21:50:00;20.0;51.4;9.7;0.0
94059;2016-11-04 22:00:00;19.5;54.1;10;0.0
94059;2016-11-04 22:10:00;19.4;55.0;10.1;0.0
94059;2016-11-04 22:20:00;19.1;56.3;10.2;0.0
94059;2016-11-04 22:30:00;19.1;57.6;10.5;0.0
94059;2016-11-04 22:40:00;18.9;58.7;10.6;0.0
94059;2016-11-04 22:50:00;18.9;59.1;10.7;0.0
94059;2016-11-04 23:00:00;19.2;57.9;10.7;0.0
94059;2016-11-04 23:10:00;19.3;56.9;10.5;0.0
94059;2016-11-04 23:20:00;19.3;55.9;10.3;0.0
94059;2016-11-04 23:30:00;19.2;54.8;9.9;0.0
94059;2016-11-04 23:40:00;18.9;54.2;9.5;0.0
94059;2016-11-04 23:50:00;19.0;51.8;8.9;0.0
94059;2016-11-05 0:00:00;18.8;51.1;8.5;0.0
94059;2016-11-05 0:10:00;17.6;54.7;8.4;0.0
94059;2016-11-05 0:20:00;17.1;56.5;8.4;0.0
94059;2016-11-05 0:30:00;16.6;57.3;8.1;0.0
94059;2016-11-05 0:40:00;16.6;57.7;8.2;0.0
94059;2016-11-05 0:50:00;17.0;56.4;8.3;0.0
94059;2016-11-05 1:00:00;17.5;54.2;8.2;0.0
94059;2016-11-05 1:10:00;17.3;54.3;8;0.0
94059;2016-11-05 1:20:00;16.7;56.0;7.9;0.0
94059;2016-11-05 1:30:00;17.2;53.9;7.8;0.0
94059;2016-11-05 1:40:00;17.0;54.3;7.7;0.0
94059;2016-11-05 1:50:00;16.8;54.4;7.6;0.0
94059;2016-11-05 2:00:00;16.4;55.8;7.6;0.0
94059;2016-11-05 2:10:00;16.2;56.1;7.4;0.0
94059;2016-11-05 2:20:00;16.1;56.6;7.5;0.0
94059;2016-11-05 2:30:00;16.2;55.5;7.3;0.0
94059;2016-11-05 2:40:00;16.0;56.3;7.3;0.0
94059;2016-11-05 2:50:00;16.1;55.8;7.3;0.0
94059;2016-11-05 3:00:00;16.1;55.7;7.3;0.0
94059;2016-11-05 3:10:00;16.7;54.0;7.4;0.0
94059;2016-11-05 3:20:00;16.9;53.3;7.4;0.0
94059;2016-11-05 3:30:00;17.1;52.1;7.2;0.0
94059;2016-11-05 3:40:00;16.9;52.5;7.1;0.0
94059;2016-11-05 3:50:00;16.9;52.6;7.2;0.0
94059;2016-11-05 4:00:00;16.6;53.4;7.1;0.0
94059;2016-11-05 4:10:00;15.7;55.9;6.9;0.0
94059;2016-11-05 4:20:00;16.0;55.0;7;0.0
94059;2016-11-05 4:30:00;15.4;56.8;6.9;0.0
94059;2016-11-05 4:40:00;14.9;58.6;6.9;0.0
94059;2016-11-05 4:50:00;14.9;58.9;6.9;0.0
94059;2016-11-05 5:00:00;15.1;57.9;6.9;0.0
94059;2016-11-05 5:10:00;14.7;58.9;6.8;0.0
94059;2016-11-05 5:20:00;14.4;60.0;6.7;0.0
94059;2016-11-05 5:30:00;14.1;60.8;6.7;0.0
94059;2016-11-05 5:40:00;13.9;61.8;6.7;0.0
94059;2016-11-05 5:50:00;14.2;61.4;6.9;0.0
94059;2016-11-05 6:00:00;13.9;62.3;6.8;0.0
94059;2016-11-05 6:10:00;13.9;62.2;6.8;0.0
94059;2016-11-05 6:20:00;13.7;62.7;6.7;0.0
94059;2016-11-05 6:30:00;14.1;61.8;6.9;0.0
94059;2016-11-05 6:40:00;14.5;60.8;7;0.0
94059;2016-11-05 6:50:00;15.2;58.7;7.2;0.0
94059;2016-11-05 7:00:00;15.8;57.2;7.4;0.0
94059;2016-11-05 7:10:00;16.6;54.9;7.5;0.0
94059;2016-11-05 7:20:00;17.5;52.2;7.6;0.0
94059;2016-11-05 7:30:00;18.5;50.4;8;0.0
94059;2016-11-05 7:40:00;19.2;48.6;8.1;0.0
94059;2016-11-05 7:50:00;19.5;48.5;8.4;0.0
94059;2016-11-05 8:00:00;20.1;48.4;8.9;0.0
94059;2016-11-05 8:10:00;20.8;46.7;9;0.0
94059;2016-11-05 8:20:00;21.3;45.6;9.1;0.0
94059;2016-11-05 8:30:00;21.8;45.3;9.4;0.0
94059;2016-11-05 8:40:00;22.0;44.6;9.4;0.0
94059;2016-11-05 8:50:00;22.4;44.2;9.6;0.0
94059;2016-11-05 9:00:00;23.3;43.1;10.1;0.0
94059;2016-11-05 9:10:00;23.8;42.2;10.2;0.0
94059;2016-11-05 9:20:00;24.1;41.3;10.1;0.0
94059;2016-11-05 9:30:00;24.9;39.5;10.2;0.0
94059;2016-11-05 9:40:00;25.7;38.5;10.5;0.0
94059;2016-11-05 9:50:00;26.2;36.1;10;0.0
94059;2016-11-05 10:00:00;26.7;35.0;10;0.0
94059;2016-11-05 10:10:00;27.4;34.0;10.2;0.0
94059;2016-11-05 10:20:00;27.8;33.6;10.3;0.0
94059;2016-11-05 10:30:00;28.2;32.9;10.4;0.0
94059;2016-11-05 10:40:00;28.7;31.4;10.1;0.0
94059;2016-11-05 10:50:00;29.1;30.8;10.2;0.0
94059;2016-11-05 11:00:00;29.5;29.0;9.6;0.0
94059;2016-11-05 11:10:00;29.9;27.7;9.3;0.0
94059;2016-11-05 11:20:00;30.3;27.7;9.6;0.0
94059;2016-11-05 11:30:00;31.1;27.5;10.2;0.0
94059;2016-11-05 11:40:00;30.9;25.9;9.1;0.0
94059;2016-11-05 11:50:00;31.3;26.5;9.8;0.0
94059;2016-11-05 12:00:00;31.3;25.7;9.3;0.0
94059;2016-11-05 12:10:00;31.9;23.0;8.2;0.0
94059;2016-11-05 12:20:00;32.4;22.9;8.6;0.0
94059;2016-11-05 12:30:00;31.8;23.6;8.5;0.0
94059;2016-11-05 12:40:00;32.5;22.4;8.3;0.0
94059;2016-11-05 12:50:00;33.2;22.4;8.9;0.0
94059;2016-11-05 13:00:00;32.7;22.4;8.5;0.0
94059;2016-11-05 13:10:00;33.5;22.5;9.2;0.0
94059;2016-11-05 13:20:00;33.7;22.9;9.6;0.0
94059;2016-11-05 13:30:00;33.3;22.6;9.1;0.0
94059;2016-11-05 13:40:00;33.9;22.1;9.3;0.0
94059;2016-11-05 13:50:00;33.7;22.6;9.4;0.0
94059;2016-11-05 14:00:00;34.0;21.8;9.1;0.0
94059;2016-11-05 14:10:00;33.8;22.9;9.7;0.0
94059;2016-11-05 14:20:00;34.1;21.6;9.1;0.0
94059;2016-11-05 14:30:00;33.8;21.5;8.8;0.0
94059;2016-11-05 14:40:00;34.1;22.0;9.4;0.0
94059;2016-11-05 14:50:00;33.8;21.5;8.8;0.0
94059;2016-11-05 15:00:00;34.4;21.5;9.3;0.0
94059;2016-11-05 15:10:00;34.0;21.3;8.8;0.0
94059;2016-11-05 15:20:00;34.1;21.6;9.1;0.0
94059;2016-11-05 15:30:00;34.2;21.0;8.8;0.0
94059;2016-11-05 15:40:00;34.3;21.3;9.1;0.0
94059;2016-11-05 15:50:00;34.2;21.8;9.3;0.0
94059;2016-11-05 16:00:00;34.5;20.6;8.7;0.0
94059;2016-11-05 16:10:00;33.9;21.1;8.6;0.0
94059;2016-11-05 16:20:00;34.3;21.2;9;0.0
94059;2016-11-05 16:30:00;34.0;22.1;9.4;0.0
94059;2016-11-05 16:40:00;33.4;22.4;9.1;0.0
94059;2016-11-05 16:50:00;33.8;22.4;9.4;0.0
94059;2016-11-05 17:00:00;33.6;22.4;9.2;0.0
94059;2016-11-05 17:10:00;33.4;23.2;9.6;0.0
94059;2016-11-05 17:20:00;32.7;24.5;9.8;0.0
94059;2016-11-05 17:30:00;32.0;28.0;11.2;0.0
94059;2016-11-05 17:40:00;31.8;28.4;11.3;0.0
94059;2016-11-05 17:50:00;31.1;29.7;11.3;0.0
94059;2016-11-05 18:00:00;30.9;30.4;11.5;0.0
94059;2016-11-05 18:10:00;30.5;30.5;11.2;0.0
94059;2016-11-05 18:20:00;30.0;30.3;10.7;0.0
94059;2016-11-05 18:30:00;29.6;31.1;10.7;0.0
94059;2016-11-05 18:40:00;29.2;31.6;10.6;0.0
94059;2016-11-05 18:50:00;28.7;32.0;10.4;0.0
94059;2016-11-05 19:00:00;28.3;32.9;10.4;0.0
94059;2016-11-05 19:10:00;27.8;33.3;10.2;0.0
94059;2016-11-05 19:20:00;27.4;33.6;10;0.0
94059;2016-11-05 19:30:00;26.9;33.7;9.6;0.0
94059;2016-11-05 19:40:00;26.2;34.9;9.5;0.0
94059;2016-11-05 19:50:00;25.7;36.4;9.7;0.0
94059;2016-11-05 20:00:00;25.1;37.0;9.4;0.0
94059;2016-11-05 20:10:00;24.6;37.7;9.2;0.0
94059;2016-11-05 20:20:00;24.1;38.5;9.1;0.0
94059;2016-11-05 20:30:00;23.9;39.1;9.1;0.0
94059;2016-11-05 20:40:00;23.8;39.3;9.1;0.0
94059;2016-11-05 20:50:00;23.5;39.9;9.1;0.0
94059;2016-11-05 21:00:00;23.2;40.6;9.1;0.0
94059;2016-11-05 21:10:00;23.2;40.5;9;0.0
94059;2016-11-05 21:20:00;23.1;41.0;9.1;0.0
94059;2016-11-05 21:30:00;22.7;42.2;9.2;0.0
94059;2016-11-05 21:40:00;22.4;42.6;9.1;0.0
94059;2016-11-05 21:50:00;21.8;44.5;9.2;0.0
94059;2016-11-05 22:00:00;21.1;46.7;9.3;0.0
94059;2016-11-05 22:10:00;20.5;48.4;9.2;0.0
94059;2016-11-05 22:20:00;20.1;49.7;9.3;0.0
94059;2016-11-05 22:30:00;19.6;51.5;9.3;0.0
94059;2016-11-05 22:40:00;19.3;53.0;9.5;0.0
94059;2016-11-05 22:50:00;19.3;54.0;9.8;0.0
94059;2016-11-05 23:00:00;19.3;55.4;10.1;0.0
94059;2016-11-05 23:10:00;19.3;57.2;10.6;0.0
94059;2016-11-05 23:20:00;19.6;56.9;10.8;0.0
94059;2016-11-05 23:30:00;20.3;55.3;11.1;0.0
94059;2016-11-05 23:40:00;20.5;54.4;11;0.0
94059;2016-11-05 23:50:00;20.7;53.4;10.9;0.0
94059;2016-11-06 0:00:00;20.5;53.9;10.9;0.0
94059;2016-11-06 0:10:00;20.5;53.3;10.7;0.0
94059;2016-11-06 0:20:00;19.9;54.8;10.5;0.0
94059;2016-11-06 0:30:00;19.6;56.0;10.6;0.0
94059;2016-11-06 0:40:00;19.5;57.0;10.8;0.0
94059;2016-11-06 0:50:00;19.3;57.8;10.8;0.0
94059;2016-11-06 1:00:00;19.4;58.1;11;0.0
94059;2016-11-06 1:10:00;19.1;59.0;10.9;0.0
94059;2016-11-06 1:20:00;18.8;60.2;10.9;0.0
94059;2016-11-06 1:30:00;18.4;61.3;10.8;0.0
94059;2016-11-06 1:40:00;17.8;62.9;10.6;0.0
94059;2016-11-06 1:50:00;18.3;63.0;11.1;0.0
94059;2016-11-06 2:00:00;18.6;62.1;11.2;0.0
94059;2016-11-06 2:10:00;18.1;63.0;11;0.0
94059;2016-11-06 2:20:00;17.4;64.6;10.7;0.0
94059;2016-11-06 2:30:00;16.9;66.3;10.6;0.0
94059;2016-11-06 2:40:00;16.6;67.5;10.6;0.0
94059;2016-11-06 2:50:00;16.6;67.9;10.7;0.0
94059;2016-11-06 3:00:00;16.8;67.5;10.8;0.0
94059;2016-11-06 3:10:00;16.8;67.4;10.7;0.0
94059;2016-11-06 3:20:00;16.5;68.2;10.6;0.0
94059;2016-11-06 3:30:00;16.6;68.6;10.8;0.0
94059;2016-11-06 3:40:00;16.8;68.2;10.9;0.0
94059;2016-11-06 3:50:00;16.8;68.7;11;0.0
94059;2016-11-06 4:00:00;16.5;69.5;10.9;0.0
94059;2016-11-06 4:10:00;16.2;70.4;10.8;0.0
94059;2016-11-06 4:20:00;16.2;70.5;10.8;0.0
94059;2016-11-06 4:30:00;16.0;71.0;10.7;0.0
94059;2016-11-06 4:40:00;15.5;72.0;10.5;0.0
94059;2016-11-06 4:50:00;15.2;73.2;10.4;0.0
94059;2016-11-06 5:00:00;15.8;72.8;10.9;0.0
94059;2016-11-06 5:10:00;16.3;70.9;11;0.0
94059;2016-11-06 5:20:00;16.3;70.8;11;0.0
94059;2016-11-06 5:30:00;16.1;71.5;11;0.0
94059;2016-11-06 5:40:00;15.9;71.9;10.8;0.0
94059;2016-11-06 5:50:00;16.0;72.0;11;0.0
94059;2016-11-06 6:00:00;16.1;71.5;11;0.0
94059;2016-11-06 6:10:00;15.6;72.8;10.7;0.0
94059;2016-11-06 6:20:00;15.9;72.4;10.9;0.0
94059;2016-11-06 6:30:00;16.3;71.5;11.1;0.0
94059;2016-11-06 6:40:00;16.5;71.0;11.2;0.0
94059;2016-11-06 6:50:00;16.8;70.4;11.4;0.0
94059;2016-11-06 7:00:00;17.3;69.0;11.6;0.0
94059;2016-11-06 7:10:00;17.9;67.5;11.8;0.0
94059;2016-11-06 7:20:00;18.4;64.9;11.7;0.0
94059;2016-11-06 7:30:00;19.1;63.1;11.9;0.0
94059;2016-11-06 7:40:00;19.9;60.7;12.1;0.0
94059;2016-11-06 7:50:00;20.5;58.2;12;0.0
94059;2016-11-06 8:00:00;21.0;55.8;11.8;0.0
94059;2016-11-06 8:10:00;21.9;53.9;12.1;0.0
94059;2016-11-06 8:20:00;22.6;52.1;12.3;0.0
94059;2016-11-06 8:30:00;23.2;50.2;12.3;0.0
94059;2016-11-06 8:40:00;24.2;48.6;12.7;0.0
94059;2016-11-06 8:50:00;25.1;46.9;13;0.0
94059;2016-11-06 9:00:00;25.8;45.2;13;0.0
94059;2016-11-06 9:10:00;26.1;44.7;13.1;0.0
94059;2016-11-06 9:20:00;27.1;43.4;13.6;0.0
94059;2016-11-06 9:30:00;27.9;39.8;13;0.0
94059;2016-11-06 9:40:00;28.6;39.0;13.3;0.0
94059;2016-11-06 9:50:00;29.0;37.5;13;0.0
94059;2016-11-06 10:00:00;29.9;35.6;13;0.0
94059;2016-11-06 10:10:00;29.9;35.4;13;0.0
94059;2016-11-06 10:20:00;30.4;34.2;12.9;0.0
94059;2016-11-06 10:30:00;30.5;34.6;13.1;0.0
94059;2016-11-06 10:40:00;31.2;33.7;13.3;0.0
94059;2016-11-06 10:50:00;31.5;32.5;13;0.0
94059;2016-11-06 11:00:00;31.8;33.1;13.6;0.0
94059;2016-11-06 11:10:00;32.2;31.9;13.4;0.0
94059;2016-11-06 11:20:00;32.3;32.6;13.8;0.0
94059;2016-11-06 11:30:00;33.1;32.7;14.5;0.0
94059;2016-11-06 11:40:00;33.1;31.7;14;0.0
94059;2016-11-06 11:50:00;33.5;30.9;14;0.0
94059;2016-11-06 12:00:00;34.1;30.8;14.5;0.0
94059;2016-11-06 12:10:00;34.1;30.5;14.3;0.0
94059;2016-11-06 12:20:00;34.7;28.1;13.6;0.0
94059;2016-11-06 12:30:00;34.2;30.5;14.4;0.0
94059;2016-11-06 12:40:00;34.9;28.3;13.8;0.0
94059;2016-11-06 12:50:00;35.0;28.4;14;0.0
94059;2016-11-06 13:00:00;34.9;29.2;14.3;0.0
94059;2016-11-06 13:10:00;36.1;26.5;13.8;0.0
94059;2016-11-06 13:20:00;35.7;24.5;12.3;0.0
94059;2016-11-06 13:30:00;36.2;26.1;13.7;0.0
94059;2016-11-06 13:40:00;36.1;24.3;12.5;0.0
94059;2016-11-06 13:50:00;37.2;24.3;13.4;0.0
94059;2016-11-06 14:00:00;37.4;22.0;12.1;0.0
94059;2016-11-06 14:10:00;37.1;21.6;11.6;0.0
94059;2016-11-06 14:20:00;36.8;21.8;11.5;0.0
94059;2016-11-06 14:30:00;37.2;21.7;11.7;0.0
94059;2016-11-06 14:40:00;37.0;21.7;11.6;0.0
94059;2016-11-06 14:50:00;37.6;20.9;11.5;0.0
94059;2016-11-06 15:00:00;37.7;19.8;10.7;0.0
94059;2016-11-06 15:10:00;37.1;19.0;9.6;0.0
94059;2016-11-06 15:20:00;37.5;19.0;10;0.0
94059;2016-11-06 15:30:00;37.5;19.5;10.4;0.0
94059;2016-11-06 15:40:00;37.6;20.4;11.1;0.0
94059;2016-11-06 15:50:00;37.8;19.6;10.7;0.0
94059;2016-11-06 16:00:00;37.1;23.8;13;0.0
94059;2016-11-06 16:10:00;36.2;24.0;12.4;0.0
94059;2016-11-06 16:20:00;36.2;23.3;12;0.0
94059;2016-11-06 16:30:00;36.6;23.8;12.6;0.0
94059;2016-11-06 16:40:00;36.7;23.8;12.7;0.0
94059;2016-11-06 16:50:00;36.6;24.3;12.9;0.0
94059;2016-11-06 17:00:00;35.7;25.0;12.6;0.0
94059;2016-11-06 17:10:00;35.6;24.9;12.5;0.0
94059;2016-11-06 17:20:00;35.8;24.5;12.4;0.0
94059;2016-11-06 17:30:00;35.2;25.0;12.2;0.0
94059;2016-11-06 17:40:00;34.2;25.7;11.8;0.0
94059;2016-11-06 17:50:00;34.7;25.9;12.3;0.0
94059;2016-11-06 18:00:00;34.3;26.9;12.6;0.0
94059;2016-11-06 18:10:00;33.7;27.8;12.5;0.0
94059;2016-11-06 18:20:00;33.3;28.7;12.7;0.0
94059;2016-11-06 18:30:00;33.0;29.5;12.9;0.0
94059;2016-11-06 18:40:00;32.6;30.5;13;0.0
94059;2016-11-06 18:50:00;32.1;31.6;13.1;0.0
94059;2016-11-06 19:00:00;31.5;33.7;13.6;0.0
94059;2016-11-06 19:10:00;30.9;36.3;14.2;0.0
94059;2016-11-06 19:20:00;30.5;37.2;14.2;0.0
94059;2016-11-06 19:30:00;29.7;39.1;14.3;0.0
94059;2016-11-06 19:40:00;29.3;39.3;14;0.0
94059;2016-11-06 19:50:00;28.5;40.6;13.8;0.0
94059;2016-11-06 20:00:00;28.0;41.9;13.9;0.0
94059;2016-11-06 20:10:00;27.5;43.4;13.9;0.0
94059;2016-11-06 20:20:00;27.2;44.7;14.1;0.0
94059;2016-11-06 20:30:00;26.7;46.3;14.2;0.0
94059;2016-11-06 20:40:00;26.4;47.6;14.4;0.0
94059;2016-11-06 20:50:00;26.0;48.8;14.4;0.0
94059;2016-11-06 21:00:00;25.6;50.2;14.5;0.0
94059;2016-11-06 21:10:00;25.4;51.0;14.5;0.0
94059;2016-11-06 21:20:00;24.4;53.2;14.3;0.0
94059;2016-11-06 21:30:00;24.0;54.9;14.4;0.0
94059;2016-11-06 21:40:00;23.7;55.1;14.2;0.0
94059;2016-11-06 21:50:00;23.2;55.5;13.8;0.0
94059;2016-11-06 22:00:00;22.8;57.1;13.9;0.0
94059;2016-11-06 22:10:00;22.1;59.1;13.7;0.0
94059;2016-11-06 22:20:00;22.9;58.0;14.2;0.0
94059;2016-11-06 22:30:00;23.8;54.5;14.1;0.0
94059;2016-11-06 22:40:00;24.0;53.7;14;0.0
94059;2016-11-06 22:50:00;24.3;52.6;14;0.0
94059;2016-11-06 23:00:00;24.0;52.7;13.7;0.0
94059;2016-11-06 23:10:00;23.5;53.8;13.6;0.0
94059;2016-11-06 23:20:00;23.5;54.3;13.7;0.0
94059;2016-11-06 23:30:00;23.5;53.7;13.6;0.0
94059;2016-11-06 23:40:00;23.9;52.4;13.6;0.0
94059;2016-11-06 23:50:00;23.5;53.0;13.4;0.0
94059;2016-11-07 0:00:00;23.2;54.2;13.4;0.0
94059;2016-11-07 0:10:00;22.6;55.8;13.3;0.0
94059;2016-11-07 0:20:00;22.6;56.0;13.4;0.0
94059;2016-11-07 0:30:00;22.3;57.2;13.4;0.0
94059;2016-11-07 0:40:00;22.2;57.9;13.5;0.0
94059;2016-11-07 0:50:00;21.0;63.0;13.7;0.0
94059;2016-11-07 1:00:00;20.3;66.0;13.7;0.0
94059;2016-11-07 1:10:00;20.0;66.9;13.7;0.0
